video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favoriteCount,commentCount,duration,definition,caption,publishDayName,durationSecs,tagsCount,likeRatio,commentRatio,titleLength
YY41_OtBm6g,West Ham United FC,A Massive Win At St James' Park! ⚒️ | Newcastle United 0-2 West Ham | Behind the Scenes,"Go behind the scenes of the Irons' huge win against Newcastle United, as Tomáš Souček and Aaron Wan-Bissaka struck for West Ham on the road!

► Subscribe: http://bit.ly/1QALxTA
► Follow us on TikTok: https://www.tiktok.com/@westham?lang=en
► Follow us on Instagram: https://instagram.com/westham
► Follow us on Twitter: http://www.Twitter.com/westham
► Like us on Facebook: http://www.facebook.com/westham
► Visit our official website: http://www.whufc.com
► Buy tickets: http://www.whufc.com/Tickets/Match-Tickets
► Iron Cast: https://podfollow.com/1686602879/view","['west ham', 'west ham united', 'hammers', 'irons', 'claret and blue', 'crysencio summerville', 'jarrod bowen', 'lucas paqueta', 'mohammed kudus', 'manchester united', 'Aaron Wan-Bissaka', 'Tomáš Souček', 'tomas soucek', 'west ham v newcastle united', 'newcastle united']",2024-11-27T17:06:50Z,15945,422,0,45,PT10M58S,hd,false,Wednesday,658.0,15,0.026465976795233617,0.0028222013170272815,87
mSkmqpOKmN0,West Ham United FC,Extended Highlights | Newcastle 0-2 West Ham | Premier League,"Watch highlights from West Ham's Premier League matchup against Newcastle United.

► Subscribe: http://bit.ly/1QALxTA
► Follow us on TikTok: https://www.tiktok.com/@westham?lang=en
► Follow us on Instagram: https://instagram.com/westham
► Follow us on Twitter: http://www.Twitter.com/westham
► Like us on Facebook: http://www.facebook.com/westham
► Visit our official website: http://www.whufc.com
► Buy tickets: http://www.whufc.com/Tickets/Match-Tickets
► Iron Cast: https://podfollow.com/1686602879/view","['West Ham', 'West Ham United', 'Jarrod Bowen', 'Premier League', 'Premier League Highlights', 'Julen Lopetegui', 'Edson Alvarez', 'Lukasz Fabianski', 'West Ham Everton', 'West Ham 0-0 Everton', 'Iliman Ndiaye', 'Jordan Pickford', 'Guido Rodriguez', 'Jesper Lindstrom', 'Crysencio Summerville', 'Danny Ings', 'Aaron Wan-Bissaka', 'Newcastle United', 'martin tyler', 'Tomáš Souček', 'tomas soucek', 'west ham v newcastle united', 'lucas paqueta']",2024-11-27T00:00:34Z,79317,1051,0,62,PT9M47S,hd,false,Wednesday,587.0,23,0.01325062722997592,0.0007816735378292169,61
41ttjSAaqz0,West Ham United FC,"""This is Who We Really Are"" | Newcastle 0-2 West Ham | Carlos Soler | Post Match Reaction","Carlos Soler reacts to the away win against Newcastle. 

► Subscribe: http://bit.ly/1QALxTA
► Follow us on TikTok: https://www.tiktok.com/@westham?lang=en
► Follow us on Instagram: https://instagram.com/westham
► Follow us on Twitter: http://www.Twitter.com/westham
► Like us on Facebook: http://www.facebook.com/westham
► Visit our official website: http://www.whufc.com
► Buy tickets: http://www.whufc.com/Tickets/Match-Tickets
► Iron Cast: https://podfollow.com/1686602879/view",[],2024-11-26T10:03:42Z,16202,470,0,48,PT2M2S,hd,false,Tuesday,122.0,0,0.02900876435008024,0.0029625972102209604,89
rdN9RQjNgV4,West Ham United FC,"""I'm Very Proud of the Team"" | Newcastle 0-2 West Ham | Tomas Soucek | Post Match Reaction","Tomas Soucek reacts to the away win against Newcastle. 

► Subscribe: http://bit.ly/1QALxTA
► Follow us on TikTok: https://www.tiktok.com/@westham?lang=en
► Follow us on Instagram: https://instagram.com/westham
► Follow us on Twitter: http://www.Twitter.com/westham
► Like us on Facebook: http://www.facebook.com/westham
► Visit our official website: http://www.whufc.com
► Buy tickets: http://www.whufc.com/Tickets/Match-Tickets
► Iron Cast: https://podfollow.com/1686602879/view",[],2024-11-26T10:00:05Z,7960,317,0,41,PT3M13S,hd,false,Tuesday,193.0,0,0.03982412060301507,0.005150753768844221,90
ex5NAnuOTDY,West Ham United FC,"""We Stuck Together"" | Newcastle 0-2 West Ham | Aaron Wan-Bissaka | Post Match Reaction","Aaron Wan-Bissaka reacts to the away win against Newcastle. 

► Subscribe: http://bit.ly/1QALxTA
► Follow us on TikTok: https://www.tiktok.com/@westham?lang=en
► Follow us on Instagram: https://instagram.com/westham
► Follow us on Twitter: http://www.Twitter.com/westham
► Like us on Facebook: http://www.facebook.com/westham
► Visit our official website: http://www.whufc.com
► Buy tickets: http://www.whufc.com/Tickets/Match-Tickets
► Iron Cast: https://podfollow.com/1686602879/view",[],2024-11-26T00:12:00Z,16684,478,0,39,PT1M35S,hd,false,Tuesday,95.0,0,0.028650203788060418,0.0023375689283145528,86
X96reCZy-hw,West Ham United FC,Newcastle 0-2 West Ham | Soucek and AWB Secure the Goods! | Premier League Highlights,"Watch highlights from West Ham's Premier League matchup against Newcastle.

► Subscribe: http://bit.ly/1QALxTA
► Follow us on TikTok: https://www.tiktok.com/@westham?lang=en
► Follow us on Instagram: https://instagram.com/westham
► Follow us on Twitter: http://www.Twitter.com/westham
► Like us on Facebook: http://www.facebook.com/westham
► Visit our official website: http://www.whufc.com
► Buy tickets: http://www.whufc.com/Tickets/Match-Tickets
► Iron Cast: https://podfollow.com/1686602879/view",[],2024-11-25T23:54:00Z,492879,6489,0,187,PT2M10S,hd,false,Monday,130.0,0,0.013165503095080132,0.00037940346413622815,85
jIVQIM3gRvw,West Ham United FC,COYI! ⚒️ #westham #premierleague #football,"► Subscribe: http://bit.ly/1QALxTA
► Follow us on TikTok: https://www.tiktok.com/@westham?lang=en
► Follow us on Instagram: https://instagram.com/westham
► Follow us on Twitter: http://www.Twitter.com/westham
► Like us on Facebook: http://www.facebook.com/westham
► Visit our official website: http://www.whufc.com
► Buy tickets: http://www.whufc.com/Tickets/Match-Tickets
► Iron Cast: https://podfollow.com/1686602879/view",[],2024-11-25T23:43:32Z,14541,1017,0,21,PT14S,hd,false,Monday,14.0,0,0.0699401691768104,0.0014441922838869404,42
MwxZ8LOVD9Y,West Ham United FC,Pavi Gets Her First Goal! | West Ham Women 4-1 London City Lionesses | Women’s League Cup,"The Hammers cruise past the Lionesses to top their group thanks to a brace from Asseyi, Pavi's first for the club and Ueki's late strike.

► Subscribe: http://bit.ly/1QALxTA
► Follow us on TikTok: https://www.tiktok.com/@westham?lang=en
► Follow us on Instagram: https://instagram.com/westham
► Follow us on Twitter: http://www.Twitter.com/westham
► Like us on Facebook: http://www.facebook.com/westham
► Visit our official website: http://www.whufc.com
► Buy tickets: http://www.whufc.com/Tickets/Match-Tickets
► Iron Cast: https://podfollow.com/1686602879/view",[],2024-11-25T12:00:26Z,3781,108,0,9,PT3M12S,hd,false,Monday,192.0,0,0.02856387199153663,0.0023803226659613857,89
bEaYvC3eKAg,West Ham United FC,Chicharito Hernandez at the Double! 💥 | Newcastle 0-3 West Ham | Classic Highlights,"Let's look back at the Hammers' visit to Saint James' Park as the Mexican sensation struck twice before Felipe Anderson sealed the win for the travelling side.

► Subscribe: http://bit.ly/1QALxTA
► Follow us on Twitter: http://www.Twitter.com/westham
► Like us on Facebook: http://www.facebook.com/westham
► Follow us on Instagram: https://instagram.com/westham
► Add us on Snapchat: westham
► Visit our official website: http://www.whufc.com
► Buy tickets: http://www.whufc.com/Tickets/Match-Tickets",[],2024-11-23T13:00:43Z,15454,229,0,26,PT11M8S,hd,false,Saturday,668.0,0,0.014818170053060697,0.001682412320434839,83
3SgvHSOQSJM,West Ham United FC,The Hammers Back in London After the International Break | Inside Rush Green ⚒️,"The Irons refined the details ahead of their trip to Newcastle with passing drills, physical work and rondos.

► Subscribe: http://bit.ly/1QALxTA
► Follow us on TikTok: https://www.tiktok.com/@westham?lang=en
► Follow us on Instagram: https://instagram.com/westham
► Follow us on Twitter: http://www.Twitter.com/westham
► Like us on Facebook: http://www.facebook.com/westham
► Visit our official website: http://www.whufc.com
► Buy tickets: http://www.whufc.com/Tickets/Match-Tickets
► Iron Cast: https://podfollow.com/1686602879/view",[],2024-11-22T17:00:06Z,8692,228,0,38,PT7M11S,hd,false,Friday,431.0,0,0.026231017027151405,0.0043718361711919005,79
e50oriofusk,West Ham United FC,"""The Important Thing Is To Work Hard"" | Lopetegui Press Conference | Newcastle United v West Ham","Julen Lopetegui speaks to the press ahead of the Hammers' Premier League clash against Newcastle United at St. James' Park on Monday night.

► Subscribe: http://bit.ly/1QALxTA
► Follow us on TikTok: https://www.tiktok.com/@westham?lang=en
► Follow us on Instagram: https://instagram.com/westham
► Follow us on Twitter: http://www.Twitter.com/westham
► Like us on Facebook: http://www.facebook.com/westham
► Visit our official website: http://www.whufc.com
► Buy tickets: http://www.whufc.com/Tickets/Match-Tickets
► Iron Cast: https://podfollow.com/1686602879/view","['West Ham', 'West Ham United', 'West Ham TV', 'WHTV', 'London Stadium', 'Football', 'Premier League', 'Soccer', 'training', 'west ham highlights', 'west ham training', 'fabianski', 'Areola', 'Cresswell', 'Zouma', 'Coufal', 'Aguerd', 'Bowen', 'Soucek', 'Michail Antonio', 'Jarrod Bowen', 'West Ham News', 'West Ham Transfers', 'lucas paqueta', 'paqueta', 'Danny Ings', 'Ings', 'Cornet', 'James Ward-Prowse', 'Ward-Prowse', 'Álvarez', 'Edson Álvarez', 'Mohammed Kudus', 'Kudus', 'soler', 'todibo', 'fulkrug', 'summerville', 'Julen Lopetegui', 'newcastle united', ""st james' park""]",2024-11-22T13:48:32Z,6351,135,0,109,PT12M43S,hd,false,Friday,763.0,41,0.021256495040151157,0.01716265155093686,96
5TfQmoj-jxo,West Ham United FC,Last Minute DRAMA 😱 | Jarrod Bowen vs Crysencio Summerville on EAFC 25 🎮,"► Subscribe: http://bit.ly/1QALxTA
► Follow us on TikTok: https://www.tiktok.com/@westham?lang=en
► Follow us on Instagram: https://instagram.com/westham
► Follow us on Twitter: http://www.Twitter.com/westham
► Like us on Facebook: http://www.facebook.com/westham
► Visit our official website: http://www.whufc.com
► Buy tickets: http://www.whufc.com/Tickets/Match-Tickets
► Iron Cast: https://podfollow.com/1686602879/view","['West Ham', 'West Ham United', 'West Ham TV', 'WHTV', 'London Stadium', 'Football', 'Premier League', 'Soccer', 'training', 'west ham highlights', 'west ham training', 'fabianski', 'Areola', 'Cresswell', 'Zouma', 'Coufal', 'Aguerd', 'Bowen', 'Soucek', 'Michail Antonio', 'Jarrod Bowen', 'West Ham News', 'West Ham Transfers', 'lucas paqueta', 'paqueta', 'Danny Ings', 'Ings', 'Cornet', 'James Ward-Prowse', 'Ward-Prowse', 'Álvarez', 'Edson Álvarez', 'Mohammed Kudus', 'Kudus', 'soler', 'todibo', 'fulkrug', 'summerville']",2024-11-21T17:00:05Z,14750,568,0,79,PT10M48S,hd,false,Thursday,648.0,38,0.038508474576271184,0.005355932203389831,72
rpCEPd55mL8,West Ham United FC,Emerson's Football Manager Obsession 💻⚽️,"Emerson Palmieri discusses his love of @footballmanager on the latest episode of Iron Cast.

#westham #footballmanager 

► Subscribe: http://bit.ly/1QALxTA
► Follow us on TikTok: https://www.tiktok.com/@westham?lang=en
► Follow us on Instagram: https://instagram.com/westham
► Follow us on Twitter: http://www.Twitter.com/westham
► Like us on Facebook: http://www.facebook.com/westham
► Visit our official website: http://www.whufc.com
► Buy tickets: http://www.whufc.com/Tickets/Match-Tickets
► Iron Cast: https://podfollow.com/1686602879/view","['West Ham', 'West Ham United', 'West Ham TV', 'London Stadium', 'Football', 'Premier League', 'Soccer', 'west ham highlights', 'west ham training', 'Bowen', 'Michail Antonio', 'Jarrod Bowen', 'West Ham News', 'West Ham Transfers', 'lucas paqueta', 'Mohammed Kudus', 'fulkrug', 'football manager', 'football manager 25', 'football manager tactics', 'football manager 24', 'emerson football manager', 'football manager wonderkids', 'football manager ps5', 'football manager challenge', 'west ham vs manchester united', 'fm tactics']",2024-11-20T21:25:02Z,6810,351,0,5,PT32S,hd,false,Wednesday,32.0,27,0.051541850220264314,0.0007342143906020558,40
tL4CC-dlQH0,West Ham United FC,"Emerson's Epic Tattoos, Football Manager Stories & Translating for Paquetá 🎙️ | Iron Cast RETURNS!","Iron Cast returns for Season 2 with Hammers' left-back Emerson Palmieri, who reminisced about that magical night in Prague, talked about the evolution of his position over the years and more!

Chapters
00:00 - Intro
00:50 - Prague memories
02:40 - Commemorative tattoos
05:10 - Evolution of left-back position
09:25 - Translating for Lucas Paquetá
12:30 - Winning the Euros vs England
21:08 - His kids supporting WHU
31:00 - Playing EAFC + Football Manager

#westham #premierleague #ironcast 

► Subscribe: http://bit.ly/1QALxTA
► Follow us on TikTok: https://www.tiktok.com/@westham?lang=en
► Follow us on Instagram: https://instagram.com/westham
► Follow us on Twitter: http://www.Twitter.com/westham
► Like us on Facebook: http://www.facebook.com/westham
► Visit our official website: http://www.whufc.com
► Buy tickets: http://www.whufc.com/Tickets/Match-Tickets
► Iron Cast: https://podfollow.com/1686602879/view","['West Ham', 'West Ham United', 'West Ham TV', 'WHTV', 'London Stadium', 'Football', 'Premier League', 'Soccer', 'training', 'west ham highlights', 'west ham training', 'fabianski', 'Areola', 'Coufal', 'Aguerd', 'Bowen', 'Soucek', 'Michail Antonio', 'Jarrod Bowen', 'West Ham News', 'West Ham Transfers', 'lucas paqueta', 'paqueta', 'Álvarez', 'Edson Álvarez', 'Mohammed Kudus', 'Kudus', 'todibo', 'fulkrug', 'summerville', 'emerson', 'emerson palmieri', 'iron cast', 'podcast', 'west ham vs manchester united', 'west ham arsenal', 'west ham arsenal highlights']",2024-11-19T17:00:54Z,17920,265,0,22,PT36M5S,hd,false,Tuesday,2165.0,37,0.014787946428571428,0.0012276785714285714,98
z-4M_daf2Vc,West Ham United FC,Thriller at St. James' Park! ⚒️ | West Ham v. Newcastle | Full Match Replay,"We take you back to August 15th, 2021. An away trip to St James' Park to take on Newcastle United in the 2021/22 season. 

► Subscribe: http://bit.ly/1QALxTA
► Follow us on TikTok: https://www.tiktok.com/@westham?lang=en
► Follow us on Instagram: https://instagram.com/westham
► Follow us on Twitter: http://www.Twitter.com/westham
► Like us on Facebook: http://www.facebook.com/westham
► Visit our official website: http://www.whufc.com
► Buy tickets: http://www.whufc.com/Tickets/Match-Tickets
► Iron Cast: https://podfollow.com/1686602879/view",[],2024-11-16T15:00:06Z,11159,174,0,29,PT1H39M9S,hd,false,Saturday,5949.0,0,0.01559279505332019,0.002598799175553365,75
FFvy0nDyRfk,West Ham United FC,Summerville scores a SCREAMER on EAFC 25 😮‍💨 #football,"Crysencio Summerville scores a screamer with himself in #eafc25 when playing against Stevo The Madman!

► Subscribe: http://bit.ly/1QALxTA
► Follow us on TikTok: https://www.tiktok.com/@westham?lang=en
► Follow us on Instagram: https://instagram.com/westham
► Follow us on Twitter: http://www.Twitter.com/westham
► Like us on Facebook: http://www.facebook.com/westham
► Visit our official website: http://www.whufc.com
► Buy tickets: http://www.whufc.com/Tickets/Match-Tickets
► Iron Cast: https://podfollow.com/1686602879/view","['West Ham', 'West Ham United', 'West Ham TV', 'WHTV', 'London Stadium', 'Football', 'Premier League', 'Soccer', 'training', 'west ham highlights', 'west ham training', 'fabianski', 'Areola', 'Cresswell', 'Zouma', 'Coufal', 'Aguerd', 'Bowen', 'Soucek', 'Michail Antonio', 'Jarrod Bowen', 'West Ham News', 'West Ham Transfers', 'lucas paqueta', 'paqueta', 'Danny Ings', 'Álvarez', 'Edson Álvarez', 'Mohammed Kudus', 'Kudus', 'todibo', 'summerville', 'west ham highlights today', 'eafc 25', 'eafc', 'crysencio summerville', 'crysencio summerville eafc', 'fifa', 'ea fc 24']",2024-11-16T09:00:12Z,7747,400,0,12,PT29S,hd,false,Saturday,29.0,39,0.051632890151026206,0.0015489867045307862,54
gKVn3vzpFDM,West Ham United FC,"""Enjoy!"" 😏 | Jean-Clair Todibo & Co Get Back To Work 💪 | Inside Rush Green ⚒️","The Hammers train during the international break with defensive training and technical drills. 

► Subscribe: http://bit.ly/1QALxTA
► Follow us on TikTok: https://www.tiktok.com/@westham?lang=en
► Follow us on Instagram: https://instagram.com/westham
► Follow us on Twitter: http://www.Twitter.com/westham
► Like us on Facebook: http://www.facebook.com/westham
► Visit our official website: http://www.whufc.com
► Buy tickets: http://www.whufc.com/Tickets/Match-Tickets
► Iron Cast: https://podfollow.com/1686602879/view",[],2024-11-15T17:00:45Z,6410,174,0,15,PT4M8S,hd,false,Friday,248.0,0,0.027145085803432136,0.00234009360374415,77
unrQYvN8T4A,West Ham United FC,"""I'll Stand On My Tippy Toes"" 😂 | West Ham Team Photo | Behind The Scenes 🎥","We take you behind the scenes for West Ham's photoshoot with the men's, women's, and youth teams. 

► Subscribe: http://bit.ly/1QALxTA
► Follow us on TikTok: https://www.tiktok.com/@westham?lang=en
► Follow us on Instagram: https://instagram.com/westham
► Follow us on Twitter: http://www.Twitter.com/westham
► Like us on Facebook: http://www.facebook.com/westham
► Visit our official website: http://www.whufc.com
► Buy tickets: http://www.whufc.com/Tickets/Match-Tickets
► Iron Cast: https://podfollow.com/1686602879/view",[],2024-11-15T12:06:03Z,9835,223,0,22,PT3M37S,hd,false,Friday,217.0,0,0.022674123029994917,0.0022369089984748346,75
hLtygGLAtYo,West Ham United FC,Crysencio Summerville CLASHES with Stevo The Madman 🔥 | Ultimate FC 25 Showdown 🎮,"From host to challenger, Stevo the Madman steps up and takes the controller into his own hands to attempt to de-throne Crysencio Summerville.

@STMM   #westham #premierleague #easports

► Subscribe: http://bit.ly/1QALxTA
► Follow us on TikTok: https://www.tiktok.com/@westham?lang=en
► Follow us on Instagram: https://instagram.com/westham
► Follow us on Twitter: http://www.Twitter.com/westham
► Like us on Facebook: http://www.facebook.com/westham
► Visit our official website: http://www.whufc.com
► Buy tickets: http://www.whufc.com/Tickets/Match-Tickets
► Iron Cast: https://podfollow.com/1686602879/view","['West Ham', 'West Ham United', 'West Ham TV', 'WHTV', 'London Stadium', 'Football', 'Premier League', 'Soccer', 'training', 'west ham highlights', 'west ham training', 'fabianski', 'Areola', 'Cresswell', 'Zouma', 'Coufal', 'Aguerd', 'Bowen', 'Soucek', 'Michail Antonio', 'Jarrod Bowen', 'West Ham News', 'West Ham Transfers', 'lucas paqueta', 'paqueta', 'Danny Ings', 'Ings', 'Cornet', 'Ward-Prowse', 'Álvarez', 'Edson Álvarez', 'Mohammed Kudus', 'Kudus', 'todibo', 'summerville', 'fc 25', 'ea sports fc 25', 'stevo the madman', 'sky sports', 'sky sports football']",2024-11-14T17:00:45Z,5085,173,0,14,PT9M7S,hd,false,Thursday,547.0,40,0.034021632251720745,0.0027531956735496557,81
XZznbGnXc8A,Chelsea Football Club,MARESCA Press Conference | Chelsea vs Shamrock Rovers | Pre-match | 18/12/24 | Chelsea FC,"Enzo Maresca face the media ahead of Chelsea's UEFA Conference League match against Shamrock Rovers at Stamford Bridge...

HIGHLIGHTS:



Subscribe to our channel here: https://www.youtube.com/chelseafc?sub_confirmation=1

---

RECOMMENDED PLAYLISTS:

Chelsea in Europe 💫 | UECL & UWCL | 2024/25
https://www.youtube.com/playlist?list=PLx6bGx4zt6El3NPMzbjhG31HJ4gPSDoGK

Men's & Women's Extended Highlights | 2024/25: 
https://www.youtube.com/playlist?list=PLx6bGx4zt6EkeA7vK4V307YIMFMV-4Mcv

Men's Training | 2024/25:
https://www.youtube.com/playlist?list=PLx6bGx4zt6EltzuxVp96mzcf9NXdJiYuL

Chelsea New Signings | 2024/25:
https://www.youtube.com/playlist?list=PLx6bGx4zt6ElZ3iy0uq9I7OerS1lvv-Xm

Enzo Maresca | 2024/25:
https://www.youtube.com/playlist?list=PLx6bGx4zt6ElIXL1XhFvy9EBo73jtjupy

---
#Chelsea #ChelseaFC #Football #Soccer #enzomaresca #pressconference #comeonchelsea #uefaconferenceleague #shamrockrovers #chelseavsshamrockrovers 

---

Download Chelsea FC's official mobile app for EXCLUSIVE content: 
http://che.lc/5thstand

For all the latest updates, team news and launches, visit:
http://che.lc/YTwebsite

---

ABOUT CHELSEA FOOTBALL CLUB

Founded in 1905, Chelsea Football Club is an English professional football club based in Fulham, West London with Stamford Bridge as the home of the club. Competing in the Premier League - the top division of English football, the club has had many successes, winning five Premier League titles. The club won their first major honour, the League championship in 1955, followed by the FA Cup in 1970, their first European honour, the Cup Winners' Cup in 1971, and became the third English club to win the Club World Cup in 2022. 

As the Pride of London, Chelsea FC is one of the most success clubs in terms of overall trophies won. They are the only club to have won all three major European competitions twice and have taken the crown domestically, winning six league titles, eight FA Cups, five League Cups, and four FA Community Shields. Internationally, Chelsea have won the UEFA Champions League, the UEFA Europa League, the UEFA Cup Winners' Cup and the UEFA Super Cup twice each, and the FIFA Club World Cup once since their inception.

The Chelsea YouTube channel provides access to all the build-up, training and behind-the-scenes moments and matchday action along with all the unseen edits and player focus from Reece James, Cole Palmer and Enzo Fernandez to Sam Kerr, Lauren James and many more. It’s the only channel where you’ll get an authentic look at this great club including memorable nights with world-class heroes such as Peter Osgood, Gianfranco Zola, Frank Lampard, John Terry, Didier Drogba & Eden Hazard.

---","['Chelsea F.C. (Football Team)', 'Football (Interest)', 'chelsea', 'chelsea news', 'Press Conference', 'cfc', 'chelsea football club', 'chelsea head coach', 'live press conference', 'chelsea manager press conference', 'chelsea fc', 'livestream', 'live stream', 'enzo maresca press conference', 'chelsea fc 2024-25', 'enzo', 'enzo maresca', 'uefa conference league', 'uefa conference league group stage', 'uefa conference league 24/25', 'shamrock rovers', 'chelsea vs shamrock rovers', 'League of Ireland Premier Division']",2024-12-18T13:19:04Z,12659,920,0,17,PT15M8S,hd,false,Wednesday,908.0,23,0.07267556679042578,0.0013429180819969982,89
pvrKmAGhS_Y,Chelsea Football Club,LIVE TRAINING | Chelsea vs Shamrock Rovers | UEFA Conference League | 18/12/24 | Chelsea FC,"Watch LIVE TRAINING from Cobham as Chelsea prepare for their UEFA Conference League match against Shamrock Rovers at Stamford Bridge...

Subscribe to our channel here: https://www.youtube.com/chelseafc?sub_confirmation=1

--- 

RECOMMENDED PLAYLISTS:

Premier League Highlights | 2024/25: 
https://www.youtube.com/playlist?list=PLx6bGx4zt6ElKsh4RyN4MKCQs5nGHNOyA

Men's & Women's Extended Highlights | 2024/25: 
https://www.youtube.com/playlist?list=PLx6bGx4zt6EkeA7vK4V307YIMFMV-4Mcv

Men's USA Tour 2024:
https://www.youtube.com/playlist?list=PLx6bGx4zt6EmLV-AJ5d6tpWkb7ql4Z8YB

Men's Training | 2024/25:
https://www.youtube.com/playlist?list=PLx6bGx4zt6EltzuxVp96mzcf9NXdJiYuL

Chelsea New Signings | 2024/25:
https://www.youtube.com/playlist?list=PLx6bGx4zt6ElZ3iy0uq9I7OerS1lvv-Xm

Enzo Maresca | 2024/25:
https://www.youtube.com/playlist?list=PLx6bGx4zt6ElIXL1XhFvy9EBo73jtjupy


---

#Chelsea #ChelseaFC #Football #Soccer #training #uel #shamrockrovers #chelsea #uefaconferenceleague 

---

Download Chelsea FC's official mobile app for EXCLUSIVE content: 
http://che.lc/5thstand

For all the latest updates, team news and launches, visit:
http://che.lc/YTwebsite

---

ABOUT CHELSEA FOOTBALL CLUB

Founded in 1905, Chelsea Football Club is an English professional football club based in Fulham, West London with Stamford Bridge as the home of the club. Competing in the Premier League - the top division of English football, the club has had many successes, winning five Premier League titles. The club won their first major honour, the League championship in 1955, followed by the FA Cup in 1970, their first European honour, the Cup Winners' Cup in 1971, and became the third English club to win the Club World Cup in 2022. 

As the Pride of London, Chelsea FC is one of the most success clubs in terms of overall trophies won. They are the only club to have won all three major European competitions twice and have taken the crown domestically, winning six league titles, eight FA Cups, five League Cups, and four FA Community Shields. Internationally, Chelsea have won the UEFA Champions League, the UEFA Europa League, the UEFA Cup Winners' Cup and the UEFA Super Cup twice each, and the FIFA Club World Cup once since their inception.

The Chelsea YouTube channel provides access to all the build-up, training and behind-the-scenes moments and matchday action along with all the unseen edits and player focus from Reece James, Thiago Silva and Enzo Fernandez to Sam Kerr, Fran Kirby and many more. It’s the only channel where you’ll get an authentic look at this great club including memorable nights with world-class heroes such as Peter Osgood, Gianfranco Zola, Frank Lampard, John Terry, Didier Drogba & Eden Hazard.

---","['Chelsea F.C. (Football Team)', 'Football (Interest)', 'chelsea', 'chelsea news', 'Press Conference', 'cfc', 'chelsea football club', 'football', 'sport', 'Soccer', 'chelsea manager', 'live stream', 'live training', 'cobham training centre', 'ucl', 'uel', 'europa conference league', 'uefa conference league', 'chelsea fc 2024-25', 'uefa conference league 2024-25', 'chelsea vs shamrock rovers', 'enzo maresca training session']",2024-12-18T12:45:43Z,0,22,0,0,P0D,sd,false,Wednesday,0.0,22,0.0,0.0,91
